id,saleprice,lot_area,garage_area,gr_liv_area,overall_qual,total_bsmt_sf,age,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,not_remodeled,no_pool,no_fireplace
523,238500,7500,692.0,1448,8,1372.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2767,280000,70761,576.0,1533,7,1533.0,31,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1837,193800,3784,476.0,1565,8,1511.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2284,129900,4224,572.0,1060,5,1040.0,31,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1434,145000,9245,672.0,990,5,990.0,14,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2794,275000,14781,748.0,1787,8,1753.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2625,81400,8544,400.0,1040,3,0.0,56,0,1,0,0,0,1,0,0,0,0,0,1,1,1
794,125000,7440,252.0,1089,5,1089.0,55,0,0,0,0,0,1,0,0,0,0,0,1,1,0
708,80000,7404,288.0,861,4,861.0,89,0,0,0,0,0,1,0,0,0,0,0,1,1,1
286,104000,4853,260.0,1296,5,1107.0,86,0,0,0,0,0,1,0,0,0,0,0,0,1,0
62,260400,10593,527.0,1720,7,1720.0,14,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1647,176000,12090,484.0,1479,7,725.0,26,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2054,123000,11677,264.0,1040,5,1040.0,41,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1102,291000,11000,687.0,2172,9,1519.0,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0
654,132000,8000,240.0,972,6,972.0,61,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1089,176000,8029,400.0,1456,6,728.0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1
604,177625,13495,576.0,1728,5,1048.0,53,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2838,104900,9738,392.0,1221,5,784.0,82,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2777,196000,9272,515.0,1749,7,842.0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1723,280000,7841,564.0,1577,9,1577.0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0
349,168500,8530,400.0,1474,7,384.0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2313,170000,13041,423.0,1671,6,781.0,11,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2279,130000,43500,1041.0,2034,3,0.0,54,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1346,150000,6240,400.0,2009,7,989.0,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2770,145000,13015,462.0,1100,5,1100.0,10,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2923,188000,9297,560.0,1728,5,1728.0,30,0,1,0,0,0,1,0,0,0,0,0,1,1,1
1619,169000,8773,460.0,1600,6,916.0,10,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2178,155000,8536,430.0,1125,5,1125.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1160,196000,4282,530.0,1391,7,1391.0,4,0,0,0,1,0,1,0,0,0,0,0,1,1,1
1755,219500,8740,435.0,1995,7,854.0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2412,170440,10237,390.0,1456,6,728.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
889,159500,7950,440.0,1426,6,690.0,32,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2181,183850,39290,1154.0,5095,10,5095.0,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1186,174000,10400,530.0,1682,7,1304.0,38,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1613,167000,10628,526.0,1277,7,1277.0,37,0,0,0,0,0,1,0,0,0,0,0,1,1,0
411,148500,2280,440.0,1456,6,855.0,33,0,0,1,0,0,0,0,0,1,0,0,1,1,0
810,147983,7018,720.0,2228,5,0.0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1
548,120000,10762,288.0,1217,6,626.0,29,0,0,0,1,0,0,0,0,1,0,0,1,1,0
2179,157000,7024,450.0,1090,5,1090.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2746,91500,7585,280.0,1456,5,810.0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1486,85000,8777,0.0,796,5,796.0,98,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2168,140000,9170,461.0,1214,5,1214.0,42,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2061,127000,7742,386.0,955,5,955.0,41,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1131,207500,8791,673.0,1728,6,864.0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2738,415000,19800,836.0,3672,6,1836.0,71,0,0,0,0,0,0,0,1,0,0,0,0,1,0
929,193000,13339,463.0,1561,6,1561.0,49,0,0,0,0,0,1,0,0,0,0,0,1,1,0
362,174000,8125,343.0,1481,6,702.0,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0
652,152500,11419,410.0,1527,7,699.0,61,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1466,183000,7226,595.0,1640,7,798.0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2087,136500,11100,253.0,1480,5,1080.0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1442,231500,12435,564.0,1792,7,963.0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2744,123500,6420,308.0,1148,5,980.0,54,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1511,135500,16466,300.0,1393,5,816.0,53,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2175,133500,6285,528.0,1044,6,960.0,31,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1236,124000,9204,336.0,1144,5,1144.0,45,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2448,280000,12011,592.0,1924,8,1086.0,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0
60,333168,14774,779.0,2599,9,1393.0,11,0,0,0,0,0,0,0,0,1,0,0,1,1,0
346,270000,11792,632.0,2283,8,1008.0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0
678,128500,8064,900.0,1133,6,795.0,59,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2481,172000,7175,542.0,1398,6,1398.0,16,0,0,0,1,0,1,0,0,0,0,0,0,1,1
2729,130000,10820,576.0,810,5,782.0,35,0,0,0,0,0,0,0,0,0,1,0,0,1,1
453,196000,5381,624.0,1306,6,1306.0,4,0,0,1,0,0,1,0,0,0,0,0,1,1,0
2234,87000,5000,360.0,803,5,720.0,66,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2007,128250,8674,308.0,1435,5,910.0,57,0,0,0,0,0,0,0,0,0,0,0,1,1,1
20,210000,13175,500.0,2073,6,1542.0,32,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2217,220000,11275,432.0,1991,6,854.0,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0
232,128000,9600,436.0,1067,4,1067.0,60,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1982,135000,9000,576.0,1174,5,680.0,107,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1570,228500,9990,432.0,1689,4,1680.0,17,0,0,0,0,0,1,0,0,0,0,0,1,1,0
195,134000,6000,240.0,1132,6,608.0,71,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2307,157500,10533,313.0,1024,6,1008.0,50,0,0,0,0,0,1,0,0,0,0,0,1,1,0
504,263550,11692,623.0,2232,8,1173.0,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1644,182900,12546,467.0,1440,6,1440.0,26,0,0,0,0,0,1,0,0,0,0,0,1,1,0
939,222000,21695,540.0,1680,6,880.0,21,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1591,146000,9278,0.0,1092,5,1092.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2001,153500,8100,812.0,1559,5,1559.0,59,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2379,315000,16737,770.0,1980,9,1980.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1100,315000,9200,696.0,2630,8,1470.0,10,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1118,257000,9801,851.0,1861,8,1341.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1593,173000,14137,850.0,1200,4,1200.0,44,0,0,0,0,0,0,0,0,0,1,0,1,1,1
2338,169000,14762,672.0,2320,5,0.0,58,0,0,0,0,0,0,0,0,1,0,0,0,1,0
458,382500,15262,685.0,2200,8,2200.0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1454,230000,9742,534.0,1795,8,1777.0,6,0,0,0,0,0,1,0,0,0,0,0,1,1,0
641,153000,8532,498.0,1297,5,1297.0,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0
644,123000,10634,270.0,1319,5,608.0,56,0,0,0,0,0,1,0,0,0,0,0,1,1,1
840,207000,14753,539.0,1463,7,1463.0,11,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1307,295000,18386,870.0,3493,7,1470.0,128,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1809,149000,12450,576.0,1094,5,1094.0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1
56,216500,7851,440.0,1960,6,860.0,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1905,112000,5175,308.0,808,5,808.0,49,0,0,0,0,0,1,0,0,0,0,0,0,1,1
2060,134500,8398,528.0,943,5,943.0,40,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1085,187687,3710,428.0,1246,7,1146.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
305,68400,7500,528.0,1128,4,698.0,90,0,0,0,0,0,0,0,0,0,0,0,1,1,1
671,143500,8010,480.0,951,6,951.0,51,0,0,0,0,0,1,0,0,0,0,0,0,1,1
833,275000,12800,569.0,1644,7,1518.0,20,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2891,171000,11070,766.0,1959,7,1907.0,18,0,1,0,0,0,1,0,0,0,0,0,0,1,1
486,244000,12224,390.0,2054,6,992.0,9,0,0,0,0,0,0,0,0,1,0,0,1,1,0
334,130000,6953,352.0,874,5,864.0,39,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1804,253000,11824,658.0,1685,8,1685.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2690,52500,4118,0.0,693,4,693.0,65,0,0,0,0,0,1,0,0,0,0,0,0,1,1
299,185000,3907,598.0,1034,8,982.0,21,0,0,0,1,0,1,0,0,0,0,0,1,1,0
466,167800,8918,392.0,1490,6,745.0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
440,274900,9591,856.0,1713,8,1713.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0
378,187500,14115,588.0,1472,7,1372.0,29,0,0,0,0,0,0,0,0,0,0,1,1,1,0
513,253000,9675,689.0,1971,7,1113.0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1597,105000,1974,297.0,988,4,526.0,35,0,0,1,0,0,0,0,0,0,1,0,0,1,1
613,174500,11475,368.0,1576,6,1208.0,48,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2798,210900,21533,467.0,2049,7,1065.0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0
239,127000,9350,209.0,1531,4,756.0,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1080,207000,8198,484.0,1358,7,1358.0,4,0,0,0,1,0,1,0,0,0,0,0,1,1,0
375,154000,13250,529.0,2050,7,832.0,31,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1638,591587,51974,1110.0,2338,9,2660.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2593,180000,22136,1008.0,2640,5,2171.0,81,1,0,0,0,0,0,0,0,0,0,0,1,1,0
623,124000,8944,792.0,1584,5,1584.0,42,0,1,0,0,0,1,0,0,0,0,0,1,1,1
964,204000,9839,440.0,2237,6,712.0,29,0,0,0,0,0,0,0,0,1,0,0,0,1,0
917,145000,6292,216.0,1477,7,861.0,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,178900,9680,517.0,1510,5,1510.0,43,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2443,348000,9452,870.0,2392,8,1396.0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1354,162500,9144,672.0,1716,6,810.0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2058,119900,8425,576.0,868,5,768.0,36,1,0,0,0,0,1,0,0,0,0,0,0,1,1
2326,176500,9084,462.0,1632,7,935.0,8,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1222,118000,7420,205.0,1077,5,991.0,69,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1251,110000,7677,240.0,773,5,773.0,55,0,0,0,0,0,1,0,0,0,0,0,1,1,1
65,221000,16770,486.0,1839,7,1195.0,12,0,0,0,0,0,0,0,0,1,0,0,1,1,1
498,340000,16545,1069.0,2450,8,1284.0,11,0,0,0,0,0,0,0,0,1,0,0,1,1,0
749,167500,11414,532.0,2019,7,728.0,99,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1782,255000,13501,865.0,1636,8,1623.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
477,170000,9434,400.0,1374,7,384.0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2826,145000,3675,525.0,1072,5,547.0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1
1601,81000,1890,0.0,630,4,630.0,36,0,0,1,0,0,0,0,0,0,1,0,1,1,1
990,176500,11029,601.0,1414,6,1184.0,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1791,307000,10084,636.0,1694,8,1686.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2131,190550,9543,517.0,1690,7,845.0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,1
371,260000,13005,484.0,2353,7,845.0,29,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2377,137500,2280,319.0,1055,7,1055.0,30,0,0,1,0,0,1,0,0,0,0,0,1,1,1
1832,147000,12712,542.0,1055,6,1044.0,34,0,0,0,0,0,1,0,0,0,0,0,0,1,0
561,131400,10000,264.0,1144,5,864.0,48,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1063,316000,10574,756.0,2332,8,1148.0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0
325,139000,9400,0.0,1824,6,912.0,39,0,1,0,0,0,0,0,0,1,0,0,1,1,1
1577,172500,9802,400.0,1442,5,352.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2851,138887,13132,180.0,1784,5,747.0,92,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1410,235000,13728,540.0,2108,6,1127.0,73,0,0,0,0,0,0,0,0,1,0,0,0,1,0
691,109500,6600,308.0,894,5,894.0,47,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2691,107000,10320,370.0,1430,4,596.0,82,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2780,192500,14006,474.0,1776,7,936.0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0
374,215000,16635,529.0,1602,6,1602.0,32,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1995,144100,8398,468.0,1650,6,926.0,97,0,0,0,0,0,0,0,0,0,0,0,1,1,1
602,127500,9100,300.0,864,6,864.0,50,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1422,225000,14171,453.0,2200,7,812.0,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1056,372402,13891,866.0,1710,8,1710.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1151,144000,12968,352.0,912,5,912.0,46,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1843,176500,2280,440.0,1501,6,744.0,8,0,0,1,0,0,0,0,0,1,0,0,1,1,0
2595,112000,7000,398.0,1310,6,617.0,82,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1041,100000,1680,264.0,987,6,483.0,35,0,0,1,0,0,0,0,0,1,0,0,1,1,1
980,88000,2217,286.0,1092,4,546.0,39,0,0,0,1,0,0,0,0,1,0,0,1,1,1
1871,136905,11500,528.0,1680,5,1680.0,31,0,1,0,0,0,1,0,0,0,0,0,1,1,1
2363,97500,7200,576.0,874,4,864.0,35,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2880,51689,12366,0.0,729,3,0.0,61,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1217,142000,10721,528.0,1252,6,1252.0,49,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1715,250000,10732,876.0,1828,8,1298.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
112,243500,10791,660.0,2495,6,1280.0,17,0,0,0,0,0,0,0,0,1,0,0,1,1,0
454,184500,5122,624.0,1306,6,1306.0,4,0,0,1,0,0,1,0,0,0,0,0,1,1,0
2253,210000,9928,506.0,1478,7,1454.0,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0
560,129000,7791,300.0,912,5,912.0,46,0,0,0,0,0,1,0,0,0,0,0,0,1,1
303,82000,8154,200.0,540,2,480.0,69,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1004,181000,10839,470.0,1604,6,926.0,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2167,167000,9045,400.0,1536,5,768.0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2440,173000,10852,472.0,1671,6,959.0,6,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2810,195800,8400,572.0,1611,7,784.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
2872,223000,16381,540.0,1844,6,1844.0,37,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1072,192000,12304,484.0,1367,7,1367.0,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1654,197000,11584,550.0,1725,7,539.0,28,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2394,298236,10672,672.0,2389,8,1054.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2212,238000,7230,264.0,1718,7,851.0,80,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2628,119000,8512,0.0,1556,5,1556.0,46,0,1,0,0,0,1,0,0,0,0,0,1,1,1
2526,262500,20781,508.0,2156,7,1568.0,38,0,0,0,0,0,1,0,0,0,0,0,0,1,0
969,425000,12633,920.0,1978,9,1978.0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0
306,102776,8712,384.0,1178,4,859.0,110,0,0,0,0,0,0,0,0,0,0,0,1,1,1
25,149900,12537,500.0,1078,5,1078.0,39,0,0,0,0,0,1,0,0,0,0,0,0,1,0
311,190000,9620,473.0,1285,6,1243.0,33,0,0,0,0,0,0,0,0,0,0,1,1,1,0
300,162500,3907,531.0,1191,8,1191.0,21,0,0,0,1,0,1,0,0,0,0,0,1,1,0
2775,217000,9236,576.0,1494,6,1479.0,9,0,0,0,0,0,1,0,0,0,0,0,1,1,1
2862,137500,11600,252.0,1180,4,700.0,84,0,0,0,0,0,1,0,0,0,0,0,0,1,0
525,270000,10603,782.0,1795,8,900.0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0
2730,142500,13350,440.0,894,5,864.0,32,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1892,161000,9200,440.0,1042,6,1042.0,42,0,0,0,0,0,0,0,0,0,0,1,1,1,1
2288,93900,1495,0.0,1092,4,546.0,37,0,0,0,1,0,0,0,0,1,0,0,1,1,1
2728,225000,15593,667.0,2287,7,1304.0,53,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1065,412500,13688,726.0,2668,9,1572.0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2842,83000,8248,0.0,1414,4,864.0,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,128000,6000,217.0,1232,6,600.0,68,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1140,182000,8453,525.0,1609,6,754.0,13,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1051,394617,12444,774.0,1932,8,1932.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1587,298751,11449,520.0,1728,8,1884.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
785,82500,12342,539.0,861,4,861.0,69,0,0,0,0,0,1,0,0,0,0,0,1,1,1
916,177000,7558,342.0,1913,6,896.0,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639,144000,10400,294.0,1200,4,1200.0,53,0,0,0,0,0,1,0,0,0,0,0,1,1,0
10,189000,7500,442.0,1804,7,994.0,11,0,0,0,0,0,0,0,0,1,0,0,1,1,0
